id;codigo;descripcion;tipo;acabado;numero;vs;proveedor;longitud;ancho;alto;necesarias;stock;faltan;ped_min;emba;pedido;importe;qr;nombre;tipo_material;unidad;stock_actual;stock_minimo;ubicacion;imagen_referencia
545;510.025.018;Marco 3 Euro-Design Slide Bco-Bco/B.Brow  Pres. 5,8 m.;Marco;Bco-Bco/B;;;;5.8;;;0;;0;0;;;0;QR-510.025.018;Material importado;Euro-Design Slide;unidad;;0;;
546;510.025.019;Marco 3 Euro-Design Slide Bco-B.Brow/Bco  Pres. 5,8 m.;Marco;;;;;5.8;;;0;;0;0;;;0;QR-510.025.019;Material importado;Euro-Design Slide;unidad;;0;;
547;510.025.037;Marco 3 Euro-Design Slide Mar-Win/Win Pres. 5,8 m.;Marco;Mar-Win/Win;;;;5.8;;;0;;0;0;;;0;QR-510.025.037;Material importado;Aluminio;unidad;;0;;
548;510.025.016;Marco 3 Euro-Design Slide Bco-Bco/Win Pres. 5,8 m.;Marco;Bco-Bco/Win;;;;5.8;;;0;;0;0;;;0;QR-510.025.016;Material importado;Aluminio;unidad;;0;;
549;510.025.017;Marco 3 Euro-Design Slide Bco-Win/Bco Pres. 5,8 m.;Marco;Bco-Win/Bco;;;;5.8;;;0;;0;0;;;0;QR-510.025.017;Material importado;Aluminio;unidad;;0;;
550;510.025.038;Marco 3 Euro-Design Slide Mar-Mon/Mon Pres. 5,8 m.;Marco;Mar-Mon/Mon;;;;5.8;;;0;;0;0;;;0;QR-510.025.038;Material importado;Aluminio;unidad;;0;;
551;510.025.003;Marco 3 Euro-Design Slide Bco-Bco/Mon Pres. 5,8 m.;Marco;Bco-Bco/Mon;;;;5.8;;;0;;0;0;;;0;QR-510.025.003;Material importado;Aluminio;unidad;;0;;
552;510.025.002;Marco 3 Euro-Design Slide Bco-Mon/Bco Pres. 5,8 m.;Marco;Bco-Mon/Bco;;;;5.8;;;0;;0;0;;;0;QR-510.025.002;Material importado;Aluminio;unidad;;0;;
553;510.025.039;Marco 3 Euro-Design Slide Mar-Negro M./Negro M. Pres. 5,8 m.;Marco;;;;;5.8;;;0;;0;0;;;0;QR-510.025.039;Material importado;Aluminio;unidad;;0;;
554;510.025.004;Marco 3 Euro-Design Slide Bco-Bco/Negro M. Pres. 5,8 m.;Marco;Bco-Bco/Negro;;;;5.8;;;0;;0;0;;;0;QR-510.025.004;Material importado;Aluminio;unidad;;0;;
555;510.025.005;Marco 3 Euro-Design Slide Bco-Negro M./Bco Pres. 5,8 m.;Marco;;;;;5.8;;;0;;0;0;;;0;QR-510.025.005;Material importado;Aluminio;unidad;;0;;
556;510.025.040;Marco 3 EuroDesign-Slide Mar-Turn/Turn Pres. 5,8 m.;Marco;Mar-Turn/Turn;;;;5.8;;;0;;0;0;;;0;QR-510.025.040;Material importado;Aluminio;unidad;;0;;
557;510.025.009;Marco 3 EuroDesign-Slide Bco-Bco/Turn Pres. 5,8 m.;Marco;Bco-Bco/Turn;;;;5.8;;;0;;0;0;;;0;QR-510.025.009;Material importado;Aluminio;unidad;;0;;
558;510.025.010;Marco 3 EuroDesign-Slide Bco-Turn/Bco Pres. 5,8 m.;Marco;Bco-Turn/Bco;;;;5.8;;;0;;0;0;;;0;QR-510.025.010;Material importado;Aluminio;unidad;;0;;
559;510.025.041;Marco 3 EuroDesign-Slide Bco-Sheff A./Sheff A. Pres. 5,8 m.;Marco;;;;;5.8;;;0;;0;0;;;0;QR-510.025.041;Material importado;Aluminio;unidad;;0;;
560;510.025.007;Marco 3 EuroDesign-Slide Bco-Bco/Sheff A. Pres. 5,8 m.;Marco;Bco-Bco/Sheff;;;;5.8;;;0;;0;0;;;0;QR-510.025.007;Material importado;Aluminio;unidad;;0;;
561;510.025.008;Marco 3 EuroDesign-Slide Bco-Sheff A./Bco Pres. 5,8 m.;Marco;;;;;5.8;;;0;;0;0;;;0;QR-510.025.008;Material importado;Aluminio;unidad;;0;;
562;510.025.042;Marco 3 Euro-Design Slide Mar-Hab/Hab Pres. 5,8 m.;Marco;Mar-Hab/Hab;;;;5.8;;;0;;0;0;;;0;QR-510.025.042;Material importado;Aluminio;unidad;;0;;
563;510.025.015;Marco 3 Euro-Design Slide Bco-Bco/Hab Pres. 5,8 m.;Marco;Bco-Bco/Hab;;;;5.8;;;0;;0;0;;;0;QR-510.025.015;Material importado;Aluminio;unidad;;0;;
564;510.025.014;Marco 3 Euro-Design Slide Bco-Hab/Bco Pres. 5,8 m.;Marco;Bco-Hab/Bco;;;;5.8;;;0;;0;0;;;0;QR-510.025.014;Material importado;Aluminio;unidad;;0;;
565;510.025.043;Marco 3 Euro-Design Slide Mar-Tit/Tit Pres. 5,8 m.;Marco;Mar-Tit/Tit;;;;5.8;;;0;;0;0;;;0;QR-510.025.043;Material importado;Aluminio;unidad;;0;;
566;510.025.011;Marco 3 Euro-Design Slide Bco-Bco/Tit Pres. 5,8 m.;Marco;Bco-Bco/Tit;;;;5.8;;;0;;0;0;;;0;QR-510.025.011;Material importado;Aluminio;unidad;;0;;
567;510.025.012;Marco 3 Euro-Design Slide Bco-Tit/Bco Pres. 5,8 m.;Marco;Bco-Tit/Bco;;;;5.8;;;0;;0;0;;;0;QR-510.025.012;Material importado;Aluminio;unidad;;0;;
568;510.025.058;Marco 3 Euro-Design Slide Mar-Ant M/Ant M  Pres. 5,8 m.;Marco;;;;;5.8;;;0;;0;0;;;0;QR-510.025.058;Material importado;Aluminio;unidad;;0;;
569;510.025.059;Marco 3 Euro-Design Slide Bco-Bco/Ant M Pres. 5,8 m.;Marco;Bco-Bco/Ant;;;;5.8;;;0;;0;0;;;0;QR-510.025.059;Material importado;Aluminio;unidad;;0;;
570;510.025.060;Marco 3 Euro-Design Slide Bco-Ant M/Bco  Pres. 5,8 m.;Marco;;;;;5.8;;;0;;0;0;;;0;QR-510.025.060;Material importado;Aluminio;unidad;;0;;
571;510.025.061;Marco 3 Euro-Design Slide Mar-Black S/Black S  Pres. 5,8 m.;Marco;;;;;5.8;;;0;;0;0;;;0;QR-510.025.061;Material importado;Aluminio;unidad;;0;;
572;510.025.062;Marco 3 Euro-Design Slide Bco-Bco/Black S Pres. 5,8 m.;Marco;Bco-Bco/Black;;;;5.8;;;0;;0;0;;;0;QR-510.025.062;Material importado;Aluminio;unidad;;0;;
573;510.025.063;Marco 3 Euro-Design Slide Bco-Black S/Bco  Pres. 5,8 m.;Marco;;;;;5.8;;;0;;0;0;;;0;QR-510.025.063;Material importado;Aluminio;unidad;;0;;
574;510.025.052;Marco 3 Euro-Design Slide Mar-Nut/Nut  Pres. 5,8 m.;Marco;Mar-Nut/Nut;;;;5.8;;;0;;0;0;;;0;QR-510.025.052;Material importado;Aluminio;unidad;;0;;
