codigo;descripcion;tipo;linea;acabado;color_real;longitud;stock;pedidos
500.575.100;Hoja Z91 Puerta calle Prestige MD70 Blanco Pres 5.8;Hoja Z;;Puerta calle Prestige MD70 Blanco;Puerta calle Prestige MD70 Blanco;;0.0;0.0
510.575.049;Hoja Z91 Puerta calle Prestige MD70 Mar-Rob/Rob Pres 5.8;Hoja Z;;Puerta calle Prestige MD70 Mar-Rob/Rob;Roble;;0.0;0.0
510.575.048;Hoja Z91 Puerta calle Prestige MD70 Bco-Bco/Rob Pres 5.8;Hoja Z;;Puerta calle Prestige MD70 Bco-Bco/Rob;Roble;;0.0;0.0
510.575.060;Hoja Z91 Puerta calle Prestige MD70 Bco-Rob/Bco Pres 5.8;Hoja Z;;Puerta calle Prestige MD70 Bco-Rob/Bco;Roble;;0.0;0.0
510.575.033;Hoja Z91 Puerta calle Prestige MD70 Mar-Ant L/Ant L Pres 5.8;Hoja Z;;Puerta calle Prestige MD70 Mar-Ant L/Ant L;Ant L;;0.0;0.0
510.575.030;Hoja Z91 Puerta calle Prestige MD70 Bco-Bco/Ant L Pres 5.8;Hoja Z;;Puerta calle Prestige MD70 Bco-Bco/Ant L;Ant L;;0.0;0.0
510.575.036;Hoja Z91 Puerta calle Prestige MD70 Bco-Ant L/Bco Pres 5.8;Hoja Z;;Puerta calle Prestige MD70 Bco-Ant L/Bco;Ant L;;0.0;0.0
510.575.055;Hoja Z91 Puerta calle Prestige MD70 Mar-B.Brow/B.Brow Pres 5.8;Hoja Z;;Puerta calle Prestige MD70 Mar-B.Brow/B.Brow;Black Brown;;0.0;0.0
510.575.054;Hoja Z91 Puerta calle Prestige MD70 Bco-Bco/B.Brow Pres 5.8;Hoja Z;;Puerta calle Prestige MD70 Bco-Bco/B.Brow;Black Brown;;0.0;0.0
510.575.053;Hoja Z91 Puerta calle Prestige MD70 Bco-B.Brow/Bco Pres 5.8;Hoja Z;;Puerta calle Prestige MD70 Bco-B.Brow/Bco;Black Brown;;0.0;0.0
510.575.056;Hoja Z91 Puerta calle Prestige MD70 Mar-Nog/Nog Pres 5.8;Hoja Z;;Puerta calle Prestige MD70 Mar-Nog/Nog;Nogal;;0.0;0.0
510.575.047;Hoja Z91 Puerta calle Prestige MD70 Bco-Bco/Nog Pres 5.8;Hoja Z;;Puerta calle Prestige MD70 Bco-Bco/Nog;Nogal;;0.0;0.0
510.575.045;Hoja Z91 Puerta calle Prestige MD70 Bco-Nog/Bco Pres 5.8;Hoja Z;;Puerta calle Prestige MD70 Bco-Nog/Bco;Nogal;;0.0;0.0
510.575.043;Hoja Z91 Puerta calle Prestige MD70 Mar-Win/Win Pres 5.8;Hoja Z;;Puerta calle Prestige MD70 Mar-Win/Win;Winchester;;0.0;0.0
510.575.044;Hoja Z91 Puerta calle Prestige MD70 Bco-Bco/Win Pres 5.8;Hoja Z;;Puerta calle Prestige MD70 Bco-Bco/Win;Winchester;;0.0;0.0
510.575.042;Hoja Z91 Puerta calle Prestige MD70 Bco-Win/Bco Pres 5.8;Hoja Z;;Puerta calle Prestige MD70 Bco-Win/Bco;Winchester;;0.0;0.0
510.575.026;Hoja Z91 Puerta calle Prestige MD70 Mar-Mon/Mon Pres 5.8;Hoja Z;;Puerta calle Prestige MD70 Mar-Mon/Mon;Monument;;0.0;0.0
510.575.025;Hoja Z91 Puerta calle Prestige MD70 Bco-Bco/Mon Pres 5.8;Hoja Z;;Puerta calle Prestige MD70 Bco-Bco/Mon;Monument;;0.0;0.0
510.575.024;Hoja Z91 Puerta calle Prestige MD70 Bco-Mon/Bco Pres 5.8;Hoja Z;;Puerta calle Prestige MD70 Bco-Mon/Bco;Monument;;0.0;0.0
510.575.020;Hoja Z91 Puerta calle Prestige MD70 Mar-Neg M./Neg M. Pres 5.8;Hoja Z;;Puerta calle Prestige MD70 Mar-Neg M./Neg M.;Puerta calle Prestige MD70 Mar-Neg M./Neg M.;;0.0;0.0
510.575.015;Hoja Z91 Puerta calle Prestige MD70 Bco-Bco/Neg M. Pres 5.8;Hoja Z;;Puerta calle Prestige MD70 Bco-Bco/Neg M.;Blanco;;0.0;0.0
510.575.014;Hoja Z91 Puerta calle Prestige MD70 Bco-Neg M./Bco Pres 5.8;Hoja Z;;Puerta calle Prestige MD70 Bco-Neg M./Bco;Blanco;;0.0;0.0
510.575.080;Hoja Z91 Puerta calle Prestige MD70 Mar-Turn/Turn Pres 5.8;Hoja Z;;Puerta calle Prestige MD70 Mar-Turn/Turn;Turner;;0.0;0.0
510.575.079;Hoja Z91 Puerta calle Prestige MD70 Bco-Bco/Turn Pres 5.8;Hoja Z;;Puerta calle Prestige MD70 Bco-Bco/Turn;Turner;;0.0;0.0
510.575.078;Hoja Z91 Puerta calle Prestige MD70 Bco-Turn/Bco Pres 5.8;Hoja Z;;Puerta calle Prestige MD70 Bco-Turn/Bco;Turner;;0.0;0.0
510.575.076;Hoja Z91 Puerta calle Prestige MD70 Bco-Sheff A./Sheff A. Pres 5.8;Hoja Z;;Puerta calle Prestige MD70 Bco-Sheff A./Sheff A.;Sheffield;;0.0;0.0
510.575.075;Hoja Z91 Puerta calle Prestige MD70 Bco-Bco/Sheff A. Pres 5.8;Hoja Z;;Puerta calle Prestige MD70 Bco-Bco/Sheff A.;Sheffield;;0.0;0.0
510.575.074;Hoja Z91 Puerta calle Prestige MD70 Bco-Sheff A./Bco Pres 5.8;Hoja Z;;Puerta calle Prestige MD70 Bco-Sheff A./Bco;Sheffield;;0.0;0.0
510.575.072;Hoja Z91 Puerta calle Prestige MD70 Mar-Hab/Hab Pres 5.8;Hoja Z;;Puerta calle Prestige MD70 Mar-Hab/Hab;Habano;;0.0;0.0
510.575.071;Hoja Z91 Puerta calle Prestige MD70 Bco-Bco/Hab Pres 5.8;Hoja Z;;Puerta calle Prestige MD70 Bco-Bco/Hab;Habano;;0.0;0.0
510.575.070;Hoja Z91 Puerta calle Prestige MD70 Bco-Hab./Bco Pres 5.8;Hoja Z;;Puerta calle Prestige MD70 Bco-Hab./Bco;Habano;;0.0;0.0
510.575.066;Hoja Z91 Puerta calle Prestige MD70 Mar-Tit/Tit Pres 5.8;Hoja Z;;Puerta calle Prestige MD70 Mar-Tit/Tit;Titanium;;0.0;0.0
510.575.065;Hoja Z91 Puerta calle Prestige MD70 Bco-Bco/Tit Pres 5.8;Hoja Z;;Puerta calle Prestige MD70 Bco-Bco/Tit;Titanium;;0.0;0.0
510.575.064;Hoja Z91 Puerta calle Prestige MD70 Bco-Tit/Bco Pres 5.8;Hoja Z;;Puerta calle Prestige MD70 Bco-Tit/Bco;Titanium;;0.0;0.0
510.575.010;Hoja Z91 Puerta calle Prestige MD70  Mar-Ant M/Ant Pres 5.8;Hoja Z;;Puerta calle Prestige MD70  Mar-Ant M/Ant;Ant M;;0.0;0.0
510.575.011;Hoja Z91 Puerta calle Prestige MD70  Bco-Bco/Ant M Pres 5.8;Hoja Z;;Puerta calle Prestige MD70  Bco-Bco/Ant M;Ant M;;0.0;0.0
510.575.012;Hoja Z91 Puerta calle Prestige MD70  Bco-Ant M/Bco Pres 5.8;Hoja Z;;Puerta calle Prestige MD70  Bco-Ant M/Bco;Ant M;;0.0;0.0
510.575.013;Hoja Z91 Puerta calle Prestige MD70  Mar-Black S/B Pres 5.8;Hoja Z;;Puerta calle Prestige MD70  Mar-Black S/B;Puerta calle Prestige MD70  Mar-Black S/B;;0.0;0.0
510.575.017;Hoja Z91 Puerta calle Prestige MD70  Bco-Bco/Black Pres 5.8;Hoja Z;;Puerta calle Prestige MD70  Bco-Bco/Black;Blanco;;0.0;0.0
510.575.022;Hoja Z91 Puerta calle Prestige MD70  Bco-Black S/B Pres 5.8;Hoja Z;;Puerta calle Prestige MD70  Bco-Black S/B;Blanco;;0.0;0.0
510.575.001;Hoja Z91 Puerta calle Prestige MD70  Mar-Nut/Nut  Pres 5.8;Hoja Z;;Puerta calle Prestige MD70  Mar-Nut/Nut;Nutmeg;;0.0;0.0
510.575.002;Hoja Z91 Puerta calle Prestige MD70  Bco-Bco/Nut  Pres 5.8;Hoja Z;;Puerta calle Prestige MD70  Bco-Bco/Nut;Nutmeg;;0.0;0.0
510.575.003;Hoja Z91 Puerta calle Prestige MD70  Bco-Nut/Bco  Pres 5.8;Hoja Z;;Puerta calle Prestige MD70  Bco-Nut/Bco;Nutmeg;;0.0;0.0
510.575.004;Hoja Z91 Puerta calle Prestige MD70  Mar-Qrz/Qrz  Pres 5.8;Hoja Z;;Puerta calle Prestige MD70  Mar-Qrz/Qrz;Puerta calle Prestige MD70  Mar-Qrz/Qrz;;0.0;0.0
510.575.008;Hoja Z91 Puerta calle Prestige MD70  Bco-Bco/Qrz  Pres 5.8;Hoja Z;;Puerta calle Prestige MD70  Bco-Bco/Qrz;Blanco;;0.0;0.0
510.575.009;Hoja Z91 Puerta calle Prestige MD70  Bco-Qrz/Bco  Pres 5.8;Hoja Z;;Puerta calle Prestige MD70  Bco-Qrz/Bco;Blanco;;0.0;0.0
500.545.100;Hoja T111 A.Ext Puerta calle Prestige MD70 Blanco Pres 5.8;Hoja T;;A.Ext Puerta calle Prestige MD70 Blanco;A.Ext Puerta calle Prestige MD70 Blanco;;0.0;0.0
510.545.049;Hoja T111 A.Ext Puerta calle Prestige MD70 Mar-Rob/Rob Pres 5.8;Hoja T;;A.Ext Puerta calle Prestige MD70 Mar-Rob/Rob;Roble;;0.0;0.0
510.545.048;Hoja T111 A.Ext Puerta calle Prestige MD70 Bco-Bco/Rob Pres 5.8;Hoja T;;A.Ext Puerta calle Prestige MD70 Bco-Bco/Rob;Roble;;0.0;0.0
510.545.060;Hoja T111 A.Ext Puerta calle Prestige MD70 Bco-Rob/Bco Pres 5.8;Hoja T;;A.Ext Puerta calle Prestige MD70 Bco-Rob/Bco;Roble;;0.0;0.0
510.545.033;Hoja T111 A.Ext Puerta calle Prestige MD70 Mar-Ant L/Ant L Pres 5.8;Hoja T;;A.Ext Puerta calle Prestige MD70 Mar-Ant L/Ant L;Ant L;;0.0;0.0
510.545.030;Hoja T111 A.Ext Puerta calle Prestige MD70 Bco-Bco/Ant L Pres 5.8;Hoja T;;A.Ext Puerta calle Prestige MD70 Bco-Bco/Ant L;Ant L;;0.0;0.0
510.545.036;Hoja T111 A.Ext Puerta calle Prestige MD70 Bco-Ant L/Bco Pres 5.8;Hoja T;;A.Ext Puerta calle Prestige MD70 Bco-Ant L/Bco;Ant L;;0.0;0.0
510.545.055;Hoja T111 A.Ext Puerta calle Prestige MD70 Mar-B.Brow/B.Brow Pres 5.8;Hoja T;;A.Ext Puerta calle Prestige MD70 Mar-B.Brow/B.Brow;Black Brown;;0.0;0.0
510.545.054;Hoja T111 A.Ext Puerta calle Prestige MD70 Bco-Bco/B.Brow Pres 5.8;Hoja T;;A.Ext Puerta calle Prestige MD70 Bco-Bco/B.Brow;Black Brown;;0.0;0.0
510.545.053;Hoja T111 A.Ext Puerta calle Prestige MD70 Bco-B.Brow/Bco Pres 5.8;Hoja T;;A.Ext Puerta calle Prestige MD70 Bco-B.Brow/Bco;Black Brown;;0.0;0.0
510.545.056;Hoja T111 A.Ext Puerta calle Prestige MD70 Mar-Nog/Nog Pres 5.8;Hoja T;;A.Ext Puerta calle Prestige MD70 Mar-Nog/Nog;Nogal;;0.0;0.0
510.545.047;Hoja T111 A.Ext Puerta calle Prestige MD70 Bco-Bco/Nog Pres 5.8;Hoja T;;A.Ext Puerta calle Prestige MD70 Bco-Bco/Nog;Nogal;;0.0;0.0
510.545.045;Hoja T111 A.Ext Puerta calle Prestige MD70 Bco-Nog/Bco Pres 5.8;Hoja T;;A.Ext Puerta calle Prestige MD70 Bco-Nog/Bco;Nogal;;0.0;0.0
510.545.043;Hoja T111 A.Ext Puerta calle Prestige MD70 Mar-Win/Win Pres 5.8;Hoja T;;A.Ext Puerta calle Prestige MD70 Mar-Win/Win;Winchester;;0.0;0.0
510.545.044;Hoja T111 A.Ext Puerta calle Prestige MD70 Bco-Bco/Win Pres 5.8;Hoja T;;A.Ext Puerta calle Prestige MD70 Bco-Bco/Win;Winchester;;0.0;0.0
510.545.042;Hoja T111 A.Ext Puerta calle Prestige MD70 Bco-Win/Bco Pres 5.8;Hoja T;;A.Ext Puerta calle Prestige MD70 Bco-Win/Bco;Winchester;;0.0;0.0
510.545.026;Hoja T111 A.Ext Puerta calle Prestige MD70 Mar-Mon/Mon Pres 5.8;Hoja T;;A.Ext Puerta calle Prestige MD70 Mar-Mon/Mon;Monument;;0.0;0.0
510.545.025;Hoja T111 A.Ext Puerta calle Prestige MD70 Bco-Bco/Mon Pres 5.8;Hoja T;;A.Ext Puerta calle Prestige MD70 Bco-Bco/Mon;Monument;;0.0;0.0
510.545.024;Hoja T111 A.Ext Puerta calle Prestige MD70 Bco-Mon/Bco Pres 5.8;Hoja T;;A.Ext Puerta calle Prestige MD70 Bco-Mon/Bco;Monument;;0.0;0.0
510.545.020;Hoja T111 A.Ext Puerta calle Prestige MD70 Mar-Neg M./Neg M. Pres 5.8;Hoja T;;A.Ext Puerta calle Prestige MD70 Mar-Neg M./Neg M.;A.Ext Puerta calle Prestige MD70 Mar-Neg M./Neg M.;;0.0;0.0
510.545.015;Hoja T111 A.Ext Puerta calle Prestige MD70 Bco-Bco/Neg M. Pres 5.8;Hoja T;;A.Ext Puerta calle Prestige MD70 Bco-Bco/Neg M.;Blanco;;0.0;0.0
510.545.014;Hoja T111 A.Ext Puerta calle Prestige MD70 Bco-Neg M./Bco Pres 5.8;Hoja T;;A.Ext Puerta calle Prestige MD70 Bco-Neg M./Bco;Blanco;;0.0;0.0
510.545.080;Hoja T111 A.Ext Puerta calle Prestige MD70 Mar-Turn/Turn Pres 5.8;Hoja T;;A.Ext Puerta calle Prestige MD70 Mar-Turn/Turn;Turner;;0.0;0.0
510.545.079;Hoja T111 A.Ext Puerta calle Prestige MD70 Bco-Bco/Turn Pres 5.8;Hoja T;;A.Ext Puerta calle Prestige MD70 Bco-Bco/Turn;Turner;;0.0;0.0
510.545.078;Hoja T111 A.Ext Puerta calle Prestige MD70 Bco-Turn/Bco Pres 5.8;Hoja T;;A.Ext Puerta calle Prestige MD70 Bco-Turn/Bco;Turner;;0.0;0.0
510.545.076;Hoja T111 A.Ext Puerta calle Prestige MD70 Bco-Sheff A./Sheff A. Pres 5.8;Hoja T;;A.Ext Puerta calle Prestige MD70 Bco-Sheff A./Sheff A.;Sheffield;;0.0;0.0
510.545.075;Hoja T111 A.Ext Puerta calle Prestige MD70 Bco-Bco/Sheff A. Pres 5.8;Hoja T;;A.Ext Puerta calle Prestige MD70 Bco-Bco/Sheff A.;Sheffield;;0.0;0.0
510.545.074;Hoja T111 A.Ext Puerta calle Prestige MD70 Bco-Sheff A./Bco Pres 5.8;Hoja T;;A.Ext Puerta calle Prestige MD70 Bco-Sheff A./Bco;Sheffield;;0.0;0.0
510.545.072;Hoja T111 A.Ext Puerta calle Prestige MD70 Mar-Hab/Hab Pres 5.8;Hoja T;;A.Ext Puerta calle Prestige MD70 Mar-Hab/Hab;Habano;;0.0;0.0
510.545.071;Hoja T111 A.Ext Puerta calle Prestige MD70 Bco-Bco/Hab Pres 5.8;Hoja T;;A.Ext Puerta calle Prestige MD70 Bco-Bco/Hab;Habano;;0.0;0.0
510.545.070;Hoja T111 A.Ext Puerta calle Prestige MD70 Bco-Hab/Bco Pres 5.8;Hoja T;;A.Ext Puerta calle Prestige MD70 Bco-Hab/Bco;Habano;;0.0;0.0
510.545.066;Hoja T111 A.Ext Puerta calle Prestige MD70 Mar-Tit/Tit Pres 5.8;Hoja T;;A.Ext Puerta calle Prestige MD70 Mar-Tit/Tit;Titanium;;0.0;0.0
510.545.065;Hoja T111 A.Ext Puerta calle Prestige MD70 Bco-Bco/Tit Pres 5.8;Hoja T;;A.Ext Puerta calle Prestige MD70 Bco-Bco/Tit;Titanium;;0.0;0.0
510.545.064;Hoja T111 A.Ext Puerta calle Prestige MD70 Bco-Tit/Bco Pres 5.8;Hoja T;;A.Ext Puerta calle Prestige MD70 Bco-Tit/Bco;Titanium;;0.0;0.0
510.545.010;Hoja T111 A.Ext Puerta calle Prestige MD70  Mar-Ant M/Ant Pres 5.8;Hoja T;;A.Ext Puerta calle Prestige MD70  Mar-Ant M/Ant;Ant M;;0.0;0.0
510.545.011;Hoja T111 A.Ext Puerta calle Prestige MD70  Bco-Bco/Ant M Pres 5.8;Hoja T;;A.Ext Puerta calle Prestige MD70  Bco-Bco/Ant M;Ant M;;0.0;0.0
510.545.012;Hoja T111 A.Ext Puerta calle Prestige MD70  Bco-Ant M/Bco Pres 5.8;Hoja T;;A.Ext Puerta calle Prestige MD70  Bco-Ant M/Bco;Ant M;;0.0;0.0
510.545.013;Hoja T111 A.Ext Puerta calle Prestige MD70  Mar-Black S/B Pres 5.8;Hoja T;;A.Ext Puerta calle Prestige MD70  Mar-Black S/B;A.Ext Puerta calle Prestige MD70  Mar-Black S/B;;0.0;0.0
510.545.017;Hoja T111 A.Ext Puerta calle Prestige MD70  Bco-Bco/Black Pres 5.8;Hoja T;;A.Ext Puerta calle Prestige MD70  Bco-Bco/Black;Blanco;;0.0;0.0
510.545.022;Hoja T111 A.Ext Puerta calle Prestige MD70  Bco-Black S/B Pres 5.8;Hoja T;;A.Ext Puerta calle Prestige MD70  Bco-Black S/B;Blanco;;0.0;0.0
510.545.001;Hoja T111 A.Ext Puerta calle Prestige MD70  Mar-Nut/Nut  Pres 5.8;Hoja T;;A.Ext Puerta calle Prestige MD70  Mar-Nut/Nut;Nutmeg;;0.0;0.0
510.545.002;Hoja T111 A.Ext Puerta calle Prestige MD70  Bco-Bco/Nut  Pres 5.8;Hoja T;;A.Ext Puerta calle Prestige MD70  Bco-Bco/Nut;Nutmeg;;0.0;0.0
510.545.003;Hoja T111 A.Ext Puerta calle Prestige MD70  Bco-Nut/Bco  Pres 5.8;Hoja T;;A.Ext Puerta calle Prestige MD70  Bco-Nut/Bco;Nutmeg;;0.0;0.0
510.545.004;Hoja T111 A.Ext Puerta calle Prestige MD70  Mar-Qrz/Qrz  Pres 5.8;Hoja T;;A.Ext Puerta calle Prestige MD70  Mar-Qrz/Qrz;A.Ext Puerta calle Prestige MD70  Mar-Qrz/Qrz;;0.0;0.0
510.545.008;Hoja T111 A.Ext Puerta calle Prestige MD70  Bco-Bco/Qrz  Pres 5.8;Hoja T;;A.Ext Puerta calle Prestige MD70  Bco-Bco/Qrz;Blanco;;0.0;0.0
510.545.009;Hoja T111 A.Ext Puerta calle Prestige MD70  Bco-Qrz/Bco  Pres 5.8;Hoja T;;A.Ext Puerta calle Prestige MD70  Bco-Qrz/Bco;Blanco;;0.0;0.0
500.615.100;Perfil de batiente Prestige MD70 Blanco Pres 5.8;Perfil de batiente Prestige MD;;Blanco;Blanco;;0.0;0.0
510.615.049;Perfil de batiente Prestige MD70 Mar-Rob/Rob Pres 5.8;Perfil de batiente Prestige MD;;Mar-Rob/Rob;Roble;;0.0;0.0
510.615.048;Perfil de batiente Prestige MD70 Bco-Bco/Rob Pres 5.8;Perfil de batiente Prestige MD;;Bco-Bco/Rob;Roble;;0.0;0.0
510.615.060;Perfil de batiente Prestige MD70 Bco-Rob/Bco Pres 5.8;Perfil de batiente Prestige MD;;Bco-Rob/Bco;Roble;;0.0;0.0
510.615.033;Perfil de batiente Prestige MD70 Mar-Ant L/Ant L Pres 5.8;Perfil de batiente Prestige MD;;Mar-Ant L/Ant L;Ant L;;0.0;0.0
510.615.030;Perfil de batiente Prestige MD70 Bco-Bco/Ant L Pres 5.8;Perfil de batiente Prestige MD;;Bco-Bco/Ant L;Ant L;;0.0;0.0
510.615.036;Perfil de batiente Prestige MD70 Bco-Ant L/Bco Pres 5.8;Perfil de batiente Prestige MD;;Bco-Ant L/Bco;Ant L;;0.0;0.0
510.615.055;Perfil de batiente Prestige MD70 Mar-B.Brow/B.Brow Pres 5.8;Perfil de batiente Prestige MD;;Mar-B.Brow/B.Brow;Black Brown;;0.0;0.0
510.615.054;Perfil de batiente Prestige MD70 Bco-Bco/B.Brow Pres 5.8;Perfil de batiente Prestige MD;;Bco-Bco/B.Brow;Black Brown;;0.0;0.0
510.615.053;Perfil de batiente Prestige MD70 Bco-B.Brow/Bco Pres 5.8;Perfil de batiente Prestige MD;;Bco-B.Brow/Bco;Black Brown;;0.0;0.0
510.615.047;Perfil de batiente Prestige MD70 Mar-Nog/Nog Pres 5.8;Perfil de batiente Prestige MD;;Mar-Nog/Nog;Nogal;;0.0;0.0
510.615.046;Perfil de batiente Prestige MD70 Bco-Bco/Nog Pres 5.8;Perfil de batiente Prestige MD;;Bco-Bco/Nog;Nogal;;0.0;0.0
510.615.045;Perfil de batiente Prestige MD70 Bco-Nog/Bco Pres 5.8;Perfil de batiente Prestige MD;;Bco-Nog/Bco;Nogal;;0.0;0.0
510.615.043;Perfil de batiente Prestige MD70 Mar-Win/Win Pres 5.8;Perfil de batiente Prestige MD;;Mar-Win/Win;Winchester;;0.0;0.0
510.615.044;Perfil de batiente Prestige MD70 Bco-Bco/Win Pres 5.8;Perfil de batiente Prestige MD;;Bco-Bco/Win;Winchester;;0.0;0.0
510.615.042;Perfil de batiente Prestige MD70 Bco-Win/Bco Pres 5.8;Perfil de batiente Prestige MD;;Bco-Win/Bco;Winchester;;0.0;0.0
510.615.026;Perfil de batiente Prestige MD70 Mar-Mon/Mon Pres 5.8;Perfil de batiente Prestige MD;;Mar-Mon/Mon;Monument;;0.0;0.0
510.615.025;Perfil de batiente Prestige MD70 Bco-Bco/Mon Pres 5.8;Perfil de batiente Prestige MD;;Bco-Bco/Mon;Monument;;0.0;0.0
510.615.024;Perfil de batiente Prestige MD70 Bco-Mon/Bco Pres 5.8;Perfil de batiente Prestige MD;;Bco-Mon/Bco;Monument;;0.0;0.0
510.615.020;Perfil de batiente Prestige MD70 Mar-Neg M./Neg M. Pres 5.8;Perfil de batiente Prestige MD;;Mar-Neg M./Neg M.;Mar-Neg M./Neg M.;;0.0;0.0
510.615.015;Perfil de batiente Prestige MD70 Bco-Bco/Neg M. Pres 5.8;Perfil de batiente Prestige MD;;Bco-Bco/Neg M.;Blanco;;0.0;0.0
510.615.014;Perfil de batiente Prestige MD70 Bco-Neg M./Bco Pres 5.8;Perfil de batiente Prestige MD;;Bco-Neg M./Bco;Blanco;;0.0;0.0
510.615.080;Perfil de batiente Prestige MD70 Mar-Turn/Turn Pres 5.8;Perfil de batiente Prestige MD;;Mar-Turn/Turn;Turner;;0.0;0.0
510.615.079;Perfil de batiente Prestige MD70 Bco-Bco/Turn Pres 5.8;Perfil de batiente Prestige MD;;Bco-Bco/Turn;Turner;;0.0;0.0
510.615.078;Perfil de batiente Prestige MD70 Bco-Turn/Bco Pres 5.8;Perfil de batiente Prestige MD;;Bco-Turn/Bco;Turner;;0.0;0.0
510.615.076;Perfil de batiente Prestige MD70 Bco-Sheff A./Sheff A. Pres 5.8;Perfil de batiente Prestige MD;;Bco-Sheff A./Sheff A.;Sheffield;;0.0;0.0
510.615.075;Perfil de batiente Prestige MD70 Bco-Bco/Sheff A. Pres 5.8;Perfil de batiente Prestige MD;;Bco-Bco/Sheff A.;Sheffield;;0.0;0.0
510.615.074;Perfil de batiente Prestige MD70 Bco-Sheff A./Bco Pres 5.8;Perfil de batiente Prestige MD;;Bco-Sheff A./Bco;Sheffield;;0.0;0.0
510.615.072;Perfil de batiente Prestige MD70 Mar-Hab/Hab Pres 5.8;Perfil de batiente Prestige MD;;Mar-Hab/Hab;Habano;;0.0;0.0
510.615.071;Perfil de batiente Prestige MD70 Bco-Bco/Hab Pres 5.8;Perfil de batiente Prestige MD;;Bco-Bco/Hab;Habano;;0.0;0.0
510.615.070;Perfil de batiente Prestige MD70 Bco-Hab/Bco Pres 5.8;Perfil de batiente Prestige MD;;Bco-Hab/Bco;Habano;;0.0;0.0
510.615.066;Perfil de batiente Prestige MD70 Mar-Tit/Tit Pres 5.8;Perfil de batiente Prestige MD;;Mar-Tit/Tit;Titanium;;0.0;0.0
510.615.065;Perfil de batiente Prestige MD70 Bco-Bco/Tit Pres 5.8;Perfil de batiente Prestige MD;;Bco-Bco/Tit;Titanium;;0.0;0.0
510.615.064;Perfil de batiente Prestige MD70 Bco-Tit/Bco Pres 5.8;Perfil de batiente Prestige MD;;Bco-Tit/Bco;Titanium;;0.0;0.0
510615,017;Perfil de batiente Prestige MD70  Mar-Ant M/Ant Pres 5.8;Perfil de batiente Prestige MD;;Mar-Ant M/Ant;Ant M;;0.0;0.0
510.615.009;Perfil de batiente Prestige MD70  Bco-Bco/Ant M Pres 5.8;Perfil de batiente Prestige MD;;Bco-Bco/Ant M;Ant M;;0.0;0.0
510.615.010;Perfil de batiente Prestige MD70  Bco-Ant M/Bco Pres 5.8;Perfil de batiente Prestige MD;;Bco-Ant M/Bco;Ant M;;0.0;0.0
510.615.020;Perfil de batiente Prestige MD70  Mar-Black S/B Pres 5.8;Perfil de batiente Prestige MD;;Mar-Black S/B;Mar-Black S/B;;0.0;0.0
510.615.011;Perfil de batiente Prestige MD70  Bco-Bco/Black Pres 5.8;Perfil de batiente Prestige MD;;Bco-Bco/Black;Blanco;;0.0;0.0
510.615.012;Perfil de batiente Prestige MD70  Bco-Black S/B Pres 5.8;Perfil de batiente Prestige MD;;Bco-Black S/B;Blanco;;0.0;0.0
510615,013;Perfil de batiente Prestige MD70  Mar-Nut/Nut  Pres 5.8;Perfil de batiente Prestige MD;;Mar-Nut/Nut;Nutmeg;;0.0;0.0
510.615.001;Perfil de batiente Prestige MD70  Bco-Bco/Nut  Pres 5.8;Perfil de batiente Prestige MD;;Bco-Bco/Nut;Nutmeg;;0.0;0.0
510.615.002;Perfil de batiente Prestige MD70  Bco-Nut/Bco  Pres 5.8;Perfil de batiente Prestige MD;;Bco-Nut/Bco;Nutmeg;;0.0;0.0
510615,016;Perfil de batiente Prestige MD70  Mar-Qrz/Qrz  Pres 5.8;Perfil de batiente Prestige MD;;Mar-Qrz/Qrz;Mar-Qrz/Qrz;;0.0;0.0
510.615.003;Perfil de batiente Prestige MD70  Bco-Bco/Qrz  Pres 5.8;Perfil de batiente Prestige MD;;Bco-Bco/Qrz;Blanco;;0.0;0.0
510.615.004;Perfil de batiente Prestige MD70  Bco-Qrz/Bco  Pres 5.8;Perfil de batiente Prestige MD;;Bco-Qrz/Bco;Blanco;;0.0;0.0
500.555.100;Poste esquinero 90/75 Prestige MD70 Blanco Pres 5.8;Poste esquinero;;Prestige MD70 Blanco;Prestige MD70 Blanco;;0.0;0.0
510.555.049;Poste esquinero 90/75 Prestige MD70 Bco-Rob Pres 5.8;Poste esquinero;;Prestige MD70 Bco-Rob;Roble;;0.0;0.0
510.555.033;Poste esquinero 90/75 Prestige MD70 Bco-Ant L Pres 5.8;Poste esquinero;;Prestige MD70 Bco-Ant L;Ant L;;0.0;0.0
510.555.055;Poste esquinero 90/75 Prestige MD70 Bco-B.Brow Pres 5.8;Poste esquinero;;Prestige MD70 Bco-B.Brow;Black Brown;;0.0;0.0
510.555.047;Poste esquinero 90/75 Prestige MD70 Bco-Nog Pres 5.8;Poste esquinero;;Prestige MD70 Bco-Nog;Nogal;;0.0;0.0
510.555.043;Poste esquinero 90/75 Prestige MD70 Bco-Win Pres 5.8;Poste esquinero;;Prestige MD70 Bco-Win;Winchester;;0.0;0.0
510.555.026;Poste esquinero 90/75 Prestige MD70 Bco-Mon Pres 5.8;Poste esquinero;;Prestige MD70 Bco-Mon;Monument;;0.0;0.0
510.555.020;Poste esquinero 90/75 Prestige MD70 Bco-Neg M. Pres 5.8;Poste esquinero;;Prestige MD70 Bco-Neg M.;Blanco;;0.0;0.0
