codigo_formateado;Descripcion;tipo;tipo_material;acabado;color_real;longitud;Stock;Pedidos
510393.008;Hoja T79 Apert. exterior Euro-Desing 60 Mar-Hab/Hab Pres. 5,8 m.;Hoja;;Hab;Habano;5.8;0.0;0.0
510393.034;Hoja T79 Apert. exterior Euro-Desing 60 Bco-Bco/Hab Pres. 5,8 m.;Hoja;;Hab;Habano;5.8;0.0;0.0
510393.035;Hoja T79 Apert. exterior Euro-Desing 60 Bco-Hab/Bco Pres. 5,8 m.;Hoja;;Bco;Blanco;5.8;0.0;0.0
510393.009;Hoja T79 Apert. exterior Euro-Desing 60 Mar-Tit/Tit Pres. 5,8 m.;Hoja;;Tit;Titanium;5.8;0.0;0.0
510393.036;Hoja T79 Apert. exterior Euro-Desing 60 Bco-Bco/Tit Pres. 5,8 m.;Hoja;;Tit;Titanium;5.8;0.0;0.0
510393.038;Hoja T79 Apert. exterior Euro-Desing 60 Bco-Tit/Bco Pres. 5,8 m.;Hoja;;Bco;Blanco;5.8;0.0;0.0
510393.049;Hoja T79 Apert. exterior Euro-Desing 60 Mar-Ant M/Ant M Pres. 5,8 m.;Hoja;;Ant M;Ant M;5.8;0.0;0.0
510393.050;Hoja T79 Apert. exterior Euro-Desing 60 Bco-Bco/Ant M Pres. 5,8 m.;Hoja;;Ant M;Ant M;5.8;0.0;0.0
510393.052;Hoja T79 Apert. exterior Euro-Desing 60 Bco-Ant M/Bco Pres. 5,8 m.;Hoja;;Bco;Blanco;5.8;0.0;0.0
510393.053;Hoja T79 Apert. exterior Euro-Desing 60 Mar-Black S/Black S Pres. 5,8 m.;Hoja;;Black S;Black S;5.8;0.0;0.0
510393.054;Hoja T79 Apert. exterior Euro-Desing 60 Bco-Bco/Black S Pres. 5,8 m.;Hoja;;Black S;Black S;5.8;0.0;0.0
510393.055;Hoja T79 Apert. exterior Euro-Desing 60 Bco-Black S/Bco Pres. 5,8 m.;Hoja;;Bco;Blanco;5.8;0.0;0.0
510393.042;Hoja T79 Apert. exterior Euro-Desing 60 Mar-Nut/Nut Pres. 5,8 m.;Hoja;;Nut;Nutmeg;5.8;0.0;0.0
510393.043;Hoja T79 Apert. exterior Euro-Desing 60 Bco-Bco/Nut Pres. 5,8 m.;Hoja;;Nut;Nutmeg;5.8;0.0;0.0
510393.044;Hoja T79 Apert. exterior Euro-Desing 60 Bco-Nut/Bco Pres. 5,8 m.;Hoja;;Bco;Blanco;5.8;0.0;0.0
510393.045;Hoja T79 Apert. exterior Euro-Desing 60 Mar-Qrz/Qrz Pres. 5,8 m.;Hoja;;Qrz;Qrz;5.8;0.0;0.0
510393.047;Hoja T79 Apert. exterior Euro-Desing 60 Bco-Bco/Qrz Pres. 5,8 m.;Hoja;;Qrz;Qrz;5.8;0.0;0.0
510393.048;Hoja T79 Apert. exterior Euro-Desing 60 Bco-Qrz/Bco Pres. 5,8 m.;Hoja;;Bco;Blanco;5.8;0.0;0.0
554281.476;Hoja Z74 Euro-Design 60 Blanco Pres. 6 m.;Hoja;Euro-Design 60;Blanco;Blanco;6.0;0.0;0.0
564081.790;Hoja Z74 Euro-Design 60 Mar-Rob/Rob Pres. 6 m.;Hoja;Euro-Design 60;Rob;Roble;6.0;0.0;0.0
564081.270;Hoja Z74 Euro-Design 60 Bco-Bco/Rob Pres. 6 m.;Hoja;Euro-Design 60;Rob;Roble;6.0;0.0;0.0
564081.269;Hoja Z74 Euro-Design 60 Bco-Rob/Bco Pres. 6 m.;Hoja;Euro-Design 60;Bco;Blanco;6.0;0.0;0.0
564081.271;Hoja Z74 Euro-Design 60 Mar-Ant L/Ant L Pres. 6 m.;Hoja;Euro-Design 60;Ant L;Ant L;6.0;0.0;0.0
564081.279;Hoja Z74 Euro-Design 60 Bco-Bco/Ant L Pres. 6 m.;Hoja;Euro-Design 60;Ant L;Ant L;6.0;0.0;0.0
564081.278;Hoja Z74 Euro-Design 60 Bco-Ant L/Bco Pres. 6 m.;Hoja;Euro-Design 60;Bco;Blanco;6.0;0.0;0.0
564081.257;Hoja Z74 Euro-Design 60 Mar-B.Brow/B.Brow Pres. 6 m.;Hoja;Euro-Design 60;BBrow;BBrow;6.0;0.0;0.0
564081.264;Hoja Z74 Euro-Design 60 Bco-Bco/B.Brow Pres. 6 m.;Hoja;Euro-Design 60;BBrow;BBrow;6.0;0.0;0.0
564081.258;Hoja Z74 Euro-Design 60 Bco-B.Brow/Bco Pres. 6 m.;Hoja;Euro-Design 60;Bco;Blanco;6.0;0.0;0.0
564081.265;Hoja Z74 Euro-Design 60 Mar-Nog/Nog Pres. 6 m.;Hoja;Euro-Design 60;Nog;Nogal;6.0;0.0;0.0
564081.267;Hoja Z74 Euro-Design 60 Bco-Bco/Nog Pres. 6 m.;Hoja;Euro-Design 60;Nog;Nogal;6.0;0.0;0.0
564081.266;Hoja Z74 Euro-Design 60 Bco-Nog/Bco Pres. 6 m.;Hoja;Euro-Design 60;Bco;Blanco;6.0;0.0;0.0
564081.295;Hoja Z74 Euro-Design 60 Mar-Win/WIn Pres. 6 m.;Hoja;Euro-Design 60;WIn;Winchester;6.0;0.0;0.0
564081.256;Hoja Z74 Euro-Design 60 Bco-Bco/Win Pres. 6 m.;Hoja;Euro-Design 60;Win;Winchester;6.0;0.0;0.0
564081.249;Hoja Z74 Euro-Design 60 Bco-Win/Bco Pres. 6 m.;Hoja;Euro-Design 60;Bco;Blanco;6.0;0.0;0.0
564081.195;Hoja Z74 Euro-Design 60 Mar-Mon/Mon Pres. 6 m.;Hoja;Euro-Design 60;Mon;Monument;6.0;0.0;0.0
564081.193;Hoja Z74 Euro-Design 60 Bco-Bco/Mon Pres. 6 m.;Hoja;Euro-Design 60;Mon;Monument;6.0;0.0;0.0
564081.194;Hoja Z74 Euro-Design 60 Bco-Mon/Bco Pres. 6 m.;Hoja;Euro-Design 60;Bco;Blanco;6.0;0.0;0.0
564081.209;Hoja Z74 Euro-Design 60 Mar-Negro M./Negro M. Pres. 6 m.;Hoja;Euro-Design 60;Negro M;Negro M;6.0;0.0;0.0
564081.210;Hoja Z74 Euro-Design 60 Bco-Bco/Negro M. Pres. 6 m.;Hoja;Euro-Design 60;Negro M;Negro M;6.0;0.0;0.0
564081.214;Hoja Z74 Euro-Design 60 Bco-Negro M./Bco Pres. 6 m.;Hoja;Euro-Design 60;Bco;Blanco;6.0;0.0;0.0
564081.229;Hoja Z74 Euro-Design 60 Mar-Turn/Turn Pres 6  m.;Hoja;Euro-Design 60;Turn;Turner;6.0;0.0;0.0
564081.230;Hoja Z74 Euro-Design 60 Bco-Bco/Turn Pres. 6 m.;Hoja;Euro-Design 60;Turn;Turner;6.0;0.0;0.0
564081.234;Hoja Z74 Euro-Design 60 Bco-Turn/Bco Pres. 6 m.;Hoja;Euro-Design 60;Bco;Blanco;6.0;0.0;0.0
564081.235;Hoja Z74 Euro-Design 60 Bco-Sheff A./Sheff A. Pres. 6 m.;Hoja;Euro-Design 60;Sheff A;Sheffield;6.0;0.0;0.0
564081.227;Hoja Z74 Euro-Design 60 Bco-Bco/Sheff A. Pres. 6 m.;Hoja;Euro-Design 60;Sheff A;Sheffield;6.0;0.0;0.0
564081.228;Hoja Z74 Euro-Design 60 Bco-Sheff A./Bco Pres. 6 m.;Hoja;Euro-Design 60;Bco;Blanco;6.0;0.0;0.0
564081.239;Hoja Z74 Euro-Design 60 Mar-Hab/Hab Pres. 6 m.;Hoja;Euro-Design 60;Hab;Habano;6.0;0.0;0.0
564081.245;Hoja Z74 Euro-Design 60 Bco-Bco/Hab Pres. 6 m.;Hoja;Euro-Design 60;Hab;Habano;6.0;0.0;0.0
564081.244;Hoja Z74 Euro-Design 60 Bco-Hab/Bco Pres. 6 m.;Hoja;Euro-Design 60;Bco;Blanco;6.0;0.0;0.0
564081.238;Hoja Z74 Euro-Design 60 Mar-Tit/Tit Pres. 6 m.;Hoja;Euro-Design 60;Tit;Titanium;6.0;0.0;0.0
564081.242;Hoja Z74 Euro-Design 60 Bco-Bco/Tit Pres. 6 m.;Hoja;Euro-Design 60;Tit;Titanium;6.0;0.0;0.0
564081.243;Hoja Z74 Euro-Design 60 Bco-Tit/Bco Pres. 6 m.;Hoja;Euro-Design 60;Bco;Blanco;6.0;0.0;0.0
564081.310;Hoja Z74 Euro-Design60 Mar-Ant M/Ant M Pres. 6 m.;Hoja;;Ant M;Ant M;6.0;0.0;0.0
564081.313;Hoja Z74 Euro-Design 60 Bco-Bco/Ant M Pres. 6 m.;Hoja;Euro-Design 60;Ant M;Ant M;6.0;0.0;0.0
564081.315;Hoja Z74 Euro-Design 60 Bco-Ant M /Bco Pres. 6 m.;Hoja;Euro-Design 60;Bco;Blanco;6.0;0.0;0.0
564081.316;Hoja Z74 Euro-Design60 Mar-Black S/Black S Pres. 6 m.;Hoja;;Black S;Black S;6.0;0.0;0.0
564081.317;Hoja Z74 Euro-Design 60 Bco-Bco/Black S Pres. 6 m.;Hoja;Euro-Design 60;Black S;Black S;6.0;0.0;0.0
564081.318;Hoja Z74 Euro-Design 60 Bco-Black S /Bco Pres. 6 m.;Hoja;Euro-Design 60;Bco;Blanco;6.0;0.0;0.0
564081.304;Hoja Z74 Euro-Design60 Mar-Nut/Nut Pres. 6 m.;Hoja;;Nut;Nutmeg;6.0;0.0;0.0
564081.305;Hoja Z74 Euro-Design 60 Bco-Bco/Nut Pres. 6 m.;Hoja;Euro-Design 60;Nut;Nutmeg;6.0;0.0;0.0
564081.306;Hoja Z74 Euro-Design 60 Bco-Nut /Bco Pres. 6 m.;Hoja;Euro-Design 60;Bco;Blanco;6.0;0.0;0.0
564081.307;Hoja Z74 Euro-Design60 Mar-Qrz/Qrz Pres. 6 m.;Hoja;;Qrz;Qrz;6.0;0.0;0.0
564081.308;Hoja Z74 Euro-Design 60 Bco-Bco/Qrz Pres. 6 m.;Hoja;Euro-Design 60;Qrz;Qrz;6.0;0.0;0.0
564081.309;Hoja Z74 Euro-Design 60 Bco-Qrz /Bco Pres. 6 m.;Hoja;Euro-Design 60;Bco;Blanco;6.0;0.0;0.0
541170.398;Hoja T94 Apert. exterior Euro-Design 60 Blanco Pres. 6 m.;Hoja;Euro-Design 60;Blanco;Blanco;6.0;0.0;0.0
541330.790;Hoja T94 Apert. exterior Euro-Desing 60 Mar-Rob/Rob Pres. 6 m.;Hoja;;Rob;Roble;6.0;0.0;0.0
541330.194;Hoja T94 Apert. exterior Euro-Desing 60 Bco-Bco/Rob Pres. 6 m.;Hoja;;Rob;Roble;6.0;0.0;0.0
541330.195;Hoja T94 Apert. exterior Euro-Desing 60 Bco-Rob/Bco Pres. 6 m.;Hoja;;Bco;Blanco;6.0;0.0;0.0
541330.200;Hoja T94 Apert. exterior Euro-Desing 60 Mar-Ant L/Ant L Pres. 6 m.;Hoja;;Ant L;Ant L;6.0;0.0;0.0
541330.201;Hoja T94 Apert. exterior Euro-Desing 60 Bco-Bco/Ant L Pres. 6 m.;Hoja;;Ant L;Ant L;6.0;0.0;0.0
541330.205;Hoja T94 Apert. exterior Euro-Desing 60 Bco-Ant L/Bco Pres. 6 m.;Hoja;;Bco;Blanco;6.0;0.0;0.0
541330.196;Hoja T94 Apert. exterior Euro-Desing 60 Mar-B.Brow/B.Brow Pres. 6 m.;Hoja;;BBrow;BBrow;6.0;0.0;0.0
541330.197;Hoja T94 Apert. exterior Euro-Desing 60 Bco-Bco/B.Brow Pres. 6 m.;Hoja;;BBrow;BBrow;6.0;0.0;0.0
541330.199;Hoja T94 Apert. exterior Euro-Desing 60 Bco-B.Brow/Bco Pres. 6 m.;Hoja;;Bco;Blanco;6.0;0.0;0.0
541330.190;Hoja T94 Apert. exterior Euro-Desing 60 Mar-Nog/Nog Pres. 6 m.;Hoja;;Nog;Nogal;6.0;0.0;0.0
541330.191;Hoja T94 Apert. exterior Euro-Desing 60 Bco-Bco/Nog Pres. 6 m.;Hoja;;Nog;Nogal;6.0;0.0;0.0
541330.192;Hoja T94 Apert. exterior Euro-Desing 60 Bco-Nog/Bco Pres. 6 m.;Hoja;;Bco;Blanco;6.0;0.0;0.0
541330.212;Hoja T94 Apert. exterior Euro-Desing 60 Mar-Win/Win Pres. 6 m.;Hoja;;Win;Winchester;6.0;0.0;0.0
541330.188;Hoja T94 Apert. exterior Euro-Desing 60 Bco-Bco/Win Pres. 6 m.;Hoja;;Win;Winchester;6.0;0.0;0.0
541330.189;Hoja T94 Apert. exterior Euro-Desing 60 Bco-Win/Bco Pres. 6 m.;Hoja;;Bco;Blanco;6.0;0.0;0.0
541330.139;Hoja T94 Apert. exterior Euro-Desing 60 Mar-Mon/Mon Pres. 6 m.;Hoja;;Mon;Monument;6.0;0.0;0.0
541330.136;Hoja T94 Apert. exterior Euro-Desing 60 Bco-Bco/Mon Pres. 6 m.;Hoja;;Mon;Monument;6.0;0.0;0.0
541330.138;Hoja T94 Apert. exterior Euro-Desing 60 Bco-Mon/Bco Pres. 6 m.;Hoja;;Bco;Blanco;6.0;0.0;0.0
541330.143;Hoja T94 Apert. exterior Euro-Desing 60 Mar-Negro M./Negro M. Pres. 6 m.;Hoja;;Negro M;Negro M;6.0;0.0;0.0
541330.144;Hoja T94 Apert. exterior Euro-Desing 60 Bco-Bco/Negro M. Pres. 6 m.;Hoja;;Negro M;Negro M;6.0;0.0;0.0
541330.145;Hoja T94 Apert. exterior Euro-Desing 60 Bco-Negro M./Bco Pres. 6 m.;Hoja;;Bco;Blanco;6.0;0.0;0.0
541330.162;Hoja T94 Apert. exterior Euro-Desing 60 Mar-Turn/Turn Pres. 6 m.;Hoja;;Turn;Turner;6.0;0.0;0.0
541330.163;Hoja T94 Apert. exterior Euro-Desing 60 Bco-Bco/Turn Pres. 6 m.;Hoja;;Turn;Turner;6.0;0.0;0.0
541330.164;Hoja T94 Apert. exterior Euro-Desing 60 Bco-Turn/Bco Pres. 6 m.;Hoja;;Bco;Blanco;6.0;0.0;0.0
541330.166;Hoja T94 Apert. exterior Euro-Desing 60 Bco-Sheff A./Sheff A. Pres. 6 m.;Hoja;;Sheff A;Sheffield;6.0;0.0;0.0
541330.160;Hoja T94 Apert. exterior Euro-Desing 60 Bco-Bco/Sheff A. Pres. 6 m.;Hoja;;Sheff A;Sheffield;6.0;0.0;0.0
541330.161;Hoja T94 Apert. exterior Euro-Desing 60 Bco-Sheff A./Bco Pres. 6 m.;Hoja;;Bco;Blanco;6.0;0.0;0.0
541330.175;Hoja T94 Apert. exterior Euro-Desing 60 Mar-Hab/Hab Pres. 6 m.;Hoja;;Hab;Habano;6.0;0.0;0.0
541330.176;Hoja T94 Apert. exterior Euro-Desing 60 Bco-Bco/Hab Pres. 6 m.;Hoja;;Hab;Habano;6.0;0.0;0.0
541330.177;Hoja T94 Apert. exterior Euro-Desing 60 Bco-Hab/Bco Pres. 6 m.;Hoja;;Bco;Blanco;6.0;0.0;0.0
541330.169;Hoja T94 Apert. exterior Euro-Desing 60 Mar-Tit/Tit Pres. 6 m.;Hoja;;Tit;Titanium;6.0;0.0;0.0
541330.173;Hoja T94 Apert. exterior Euro-Desing 60 Bco-Bco/Tit Pres. 6 m.;Hoja;;Tit;Titanium;6.0;0.0;0.0
541330.174;Hoja T94 Apert. exterior Euro-Desing 60 Bco-Tit/Bco Pres. 6 m.;Hoja;;Bco;Blanco;6.0;0.0;0.0
541330.232;Hoja T94 Apert. exterior Euro-Desing 60 Mar-Ant M/Ant M Pres. 6 m.;Hoja;;Ant M;Ant M;6.0;0.0;0.0
541330.246;Hoja T94 Apert.exterior Euro-Desing 60 Bco-Bco/Ant M Pres. 6 m.;Hoja;;Ant M;Ant M;6.0;0.0;0.0
541330.247;Hoja T94 Apert.exterior Euro-Desing 60 Bco-Ant M/Bco Pres. 6 m;Hoja;;Bco;Blanco;6.0;0.0;0.0
541330.236;Hoja T94 Apert. exterior Euro-Desing 60 Mar-Black S/Black S Pres. 6 m.;Hoja;;Black S;Black S;6.0;0.0;0.0
541330.248;Hoja T94 Apert.exterior Euro-Desing 60 Bco-Bco/Black S Pres. 6 m.;Hoja;;Black S;Black S;6.0;0.0;0.0
541330.249;Hoja T94 Apert.exterior Euro-Desing 60 Bco-Black S/Bco Pres. 6 m;Hoja;;Bco;Blanco;6.0;0.0;0.0
541330.222;Hoja T94 Apert. exterior Euro-Desing 60 Mar-Nut/Nut Pres. 6 m.;Hoja;;Nut;Nutmeg;6.0;0.0;0.0
541330.226;Hoja T94 Apert.exterior Euro-Desing 60 Bco-Bco/Nut Pres. 6 m.;Hoja;;Nut;Nutmeg;6.0;0.0;0.0
541330.244;Hoja T94 Apert.exterior Euro-Desing 60 Bco-Nut/Bco Pres. 6 m;Hoja;;Bco;Blanco;6.0;0.0;0.0
541330.228;Hoja T94 Apert. exterior Euro-Desing 60 Mar-Qrz/Qrz Pres. 6 m.;Hoja;;Qrz;Qrz;6.0;0.0;0.0
541330.230;Hoja T94 Apert.exterior Euro-Desing 60 Bco-Bco/Qrz Pres. 6 m.;Hoja;;Qrz;Qrz;6.0;0.0;0.0
541330.245;Hoja T94 Apert.exterior Euro-Desing 60 Bco-Qrz/Bco Pres. 6 m;Hoja;;Bco;Blanco;6.0;0.0;0.0
541130.701;Hoja Z98 puerta calle Euro-Design 60 Blanco Pres. 6,5 m.;Hoja;Euro-Design 60;Blanco;Blanco;6.5;0.0;0.0
541350.293;Hoja Z98 puerta calle Euro-Design 60 Mar-Rob/Rob Pres. 6,5 m.;Hoja;Euro-Design 60;Rob;Roble;6.5;0.0;0.0
541350.274;Hoja Z98 puerta calle Euro-Design 60 Bco-Bco/Rob Pres. 6,5 m.;Hoja;Euro-Design 60;Rob;Roble;6.5;0.0;0.0
541350.276;Hoja Z98 puerta calle Euro-Design 60 Bco-Rob/Bco Pres. 6,5 m.;Hoja;Euro-Design 60;Bco;Blanco;6.5;0.0;0.0
541350.287;Hoja Z98 puerta calle Euro-Design 60 Mar-Ant L/Ant L Pres. 6,5 m.;Hoja;Euro-Design 60;Ant L;Ant L;6.5;0.0;0.0
541350.288;Hoja Z98 puerta calle Euro-Design 60 Bco-Bco/Ant L Pres. 6,5 m.;Hoja;Euro-Design 60;Ant L;Ant L;6.5;0.0;0.0
541350.289;Hoja Z98 puerta calle Euro-Design 60 Bco-Ant L/Bco Pres. 6,5 m.;Hoja;Euro-Design 60;Bco;Blanco;6.5;0.0;0.0
541350.279;Hoja Z98 puerta calle Euro-Design 60 Mar-B. Brow/B. Brow Pres. 6,5 m.;Hoja;Euro-Design 60;B Brow;B Brow;6.5;0.0;0.0
541350.280;Hoja Z98 puerta calle Euro-Design 60 Bco-Bco/B. Brow Pres. 6,5 m.;Hoja;Euro-Design 60;B Brow;B Brow;6.5;0.0;0.0
541350.283;Hoja Z98 puerta calle Euro-Design 60 Bco-B. Brow/Bco Pres. 6,5 m.;Hoja;Euro-Design 60;Bco;Blanco;6.5;0.0;0.0
541350.271;Hoja Z98 puerta calle Euro-Design 60 Mar-Nog/Nog Pres. 6,5 m.;Hoja;Euro-Design 60;Nog;Nogal;6.5;0.0;0.0
541350.272;Hoja Z98 puerta calle Euro-Design 60 Bco-Bco/Nog Pres. 6,5 m.;Hoja;Euro-Design 60;Nog;Nogal;6.5;0.0;0.0
541350.299;Hoja Z98 puerta calle Euro-Design 60 Bco-Nog/Bco Pres. 6,5 m.;Hoja;Euro-Design 60;Bco;Blanco;6.5;0.0;0.0
541350.294;Hoja Z98 puerta calle Euro-Design 60 Mar-Win/Win Pres. 6,5 m.;Hoja;Euro-Design 60;Win;Winchester;6.5;0.0;0.0
541350.269;Hoja Z98 puerta calle Euro-Design 60 Bco-Bco/Win Pres. 6,5 m.;Hoja;Euro-Design 60;Win;Winchester;6.5;0.0;0.0
541350.270;Hoja Z98 puerta calle Euro-Design 60 Bco-Win/Bco Pres. 6,5 m.;Hoja;Euro-Design 60;Bco;Blanco;6.5;0.0;0.0
541350.215;Hoja Z98 puerta calle Euro-Design 60 Mar-Mon/Mon Pres. 6,5 m.;Hoja;Euro-Design 60;Mon;Monument;6.5;0.0;0.0
541350.246;Hoja Z98 puerta calle Euro-Design 60 Bco-Bco/Mon Pres. 6,5 m.;Hoja;Euro-Design 60;Mon;Monument;6.5;0.0;0.0
541350.253;Hoja Z98 puerta calle Euro-Design 60 Bco-Mon/Bco Pres. 6,5 m.;Hoja;Euro-Design 60;Bco;Blanco;6.5;0.0;0.0
541350.234;Hoja Z98 puerta calle Euro-Design 60 Mar-Negro M./Negro M. Pres. 6,5 m.;Hoja;Euro-Design 60;Negro M;Negro M;6.5;0.0;0.0
541350.252;Hoja Z98 puerta calle Euro-Design 60 Bco-Bco/Negro M. Pres. 6,5 m.;Hoja;Euro-Design 60;Negro M;Negro M;6.5;0.0;0.0
541350.243;Hoja Z98 puerta calle Euro-Design 60 Bco-Negro M./Bco Pres. 6,5 m.;Hoja;Euro-Design 60;Bco;Blanco;6.5;0.0;0.0
541350.235;Hoja Z98 puerta calle Euro-Design 60 Mar-Turn/Turn Pres. 6,5 m.;Hoja;Euro-Design 60;Turn;Turner;6.5;0.0;0.0
541350.255;Hoja Z98 puerta calle Euro-Design 60 Bco-Bco/Turn Pres. 6,5 m.;Hoja;Euro-Design 60;Turn;Turner;6.5;0.0;0.0
541350.245;Hoja Z98 puerta calle Euro-Design 60 Bco-Turn/Bco Pres. 6,5 m.;Hoja;Euro-Design 60;Bco;Blanco;6.5;0.0;0.0
541350.236;Hoja Z98 puerta calle Euro-Design 60 Bco-Scheff /Scheff A Pres. 6,5 m.;Hoja;Euro-Design 60;Scheff A;Scheff A;6.5;0.0;0.0
541350.254;Hoja Z98 puerta calle Euro-Design 60 Bco-Bco/Scheff A Pres. 6,5 m.;Hoja;Euro-Design 60;Scheff A;Scheff A;6.5;0.0;0.0
541350.244;Hoja Z98 puerta calle Euro-Design 60 Bco-Scheff A/Bco Pres. 6,5 m.;Hoja;Euro-Design 60;Bco;Blanco;6.5;0.0;0.0
541350.258;Hoja Z98 puerta calle Euro-Design 60 Mar-Hab/Hab Pres. 6,5 m.;Hoja;Euro-Design 60;Hab;Habano;6.5;0.0;0.0
541350.262;Hoja Z98 puerta calle Euro-Design 60 Bco-Bco/Hab Pres. 6,5 m.;Hoja;Euro-Design 60;Hab;Habano;6.5;0.0;0.0
541350.263;Hoja Z98 puerta calle Euro-Design 60 Bco-Hab/Bco Pres. 6,5 m.;Hoja;Euro-Design 60;Bco;Blanco;6.5;0.0;0.0
541350.259;Hoja Z98 puerta calle Euro-Design 60 Mar-Tit/Tit Pres. 6,5 m.;Hoja;Euro-Design 60;Tit;Titanium;6.5;0.0;0.0
541350.261;Hoja Z98 puerta calle Euro-Design 60 Bco-Bco/Tit Pres. 6,5 m.;Hoja;Euro-Design 60;Tit;Titanium;6.5;0.0;0.0
541350.260;Hoja Z98 puerta calle Euro-Design 60 Bco-Tit/Bco Pres. 6,5 m.;Hoja;Euro-Design 60;Bco;Blanco;6.5;0.0;0.0
541350.316;Hoja Z98 puerta calle EuroDesign 60 Mar-Ant M/ Ant M. Pres. 6.5 mts.;Hoja;;Ant M;Ant M;6.5;0.0;0.0
541350.317;Hoja Z98 puerta calle EuroDesign 60 Bco-Bco/Ant M Pres. 6.5 mts.;Hoja;;Ant M;Ant M;6.5;0.0;0.0
541350.318;Hoja Z98 puerta calle EuroDesign 60 Bco-Ant M/Bco Pres. 6.5 mts.;Hoja;;Bco;Blanco;6.5;0.0;0.0
541350.319;Hoja Z98 puerta calle EuroDesign 60 Mar-Black S/ Black S. Pres. 6.5 mts.;Hoja;;Black S;Black S;6.5;0.0;0.0
541350.320;Hoja Z98 puerta calle EuroDesign 60 Bco-Bco/Black S Pres. 6.5 mts.;Hoja;;Black S;Black S;6.5;0.0;0.0
541350.322;Hoja Z98 puerta calle EuroDesign 60 Bco-Black S/Bco Pres. 6.5 mts.;Hoja;;Bco;Blanco;6.5;0.0;0.0
541350.307;Hoja Z98 puerta calle EuroDesign 60 Mar-Nut/ Nut. Pres. 6.5 mts.;Hoja;;Nut;Nutmeg;6.5;0.0;0.0
541350.309;Hoja Z98 puerta calle EuroDesign 60 Bco-Bco/Nut Pres. 6.5 mts.;Hoja;;Nut;Nutmeg;6.5;0.0;0.0
541350.310;Hoja Z98 puerta calle EuroDesign 60 Bco-Nut/Bco Pres. 6.5 mts.;Hoja;;Bco;Blanco;6.5;0.0;0.0
541350.311;Hoja Z98 puerta calle EuroDesign 60 Mar-Qrz/ Qrz. Pres. 6.5 mts.;Hoja;;Qrz;Qrz;6.5;0.0;0.0
541350.312;Hoja Z98 puerta calle EuroDesign 60 Bco-Bco/Qrz Pres. 6.5 mts.;Hoja;;Qrz;Qrz;6.5;0.0;0.0
541350.313;Hoja Z98 puerta calle EuroDesign 60 Bco-Qrz/Bco Pres. 6.5 mts.;Hoja;;Bco;Blanco;6.5;0.0;0.0
541150.701;Hoja T118 puerta calle Apert. ext. Euro-Design 60 Blanco Pres. 6,5 m.;Hoja;Euro-Design 60;Blanco;Blanco;6.5;0.0;0.0
500964.058;Hoja T118 puerta calle Apert. ext. Euro-Design 60 Mar-Rob/Rob Pres. 6,5 m.;Hoja;Euro-Design 60;Rob;Roble;6.5;0.0;0.0
500964.050;Hoja T118 puerta calle Apert. ext. Euro-Design 60 Bco-Bco/Rob Pres. 6,5 m.;Hoja;Euro-Design 60;Rob;Roble;6.5;0.0;0.0
500964.051;Hoja T118 puerta calle Apert. ext. Euro-Design 60 Bco-Rob/Bco Pres. 6,5 m.;Hoja;Euro-Design 60;Bco;Blanco;6.5;0.0;0.0
500964.055;Hoja T118 puerta calle Apert. ext. Euro-Design 60 Mar-Ant L/Ant L Pres. 6,5 m.;Hoja;Euro-Design 60;Ant L;Ant L;6.5;0.0;0.0
500964.056;Hoja T118 puerta calle Apert. ext. Euro-Design 60 Bco-Bco/Ant L Pres. 6,5 m.;Hoja;Euro-Design 60;Ant L;Ant L;6.5;0.0;0.0
500964.057;Hoja T118 puerta calle Apert. ext. Euro-Design 60 Bco-Ant L/Bco Pres. 6,5 m.;Hoja;Euro-Design 60;Bco;Blanco;6.5;0.0;0.0
500964.052;Hoja T118 puerta calle Apert. ext. Euro-Design 60 Mar-B. Brow/B. Brow Pres. 6,5 m.;Hoja;Euro-Design 60;B Brow;B Brow;6.5;0.0;0.0
500964.053;Hoja T118 puerta calle Apert. ext. Euro-Design 60 Bco-Bco/B. Brow Pres. 6,5 m.;Hoja;Euro-Design 60;B Brow;B Brow;6.5;0.0;0.0
500964.054;Hoja T118 puerta calle Apert. ext. Euro-Design 60 Bco-B. Brow/Bco Pres. 6,5 m.;Hoja;Euro-Design 60;Bco;Blanco;6.5;0.0;0.0
500964.046;Hoja T118 puerta calle Apert. ext. Euro-Design 60 Mar-Nog/Nog Pres. 6,5 m.;Hoja;Euro-Design 60;Nog;Nogal;6.5;0.0;0.0
500964.047;Hoja T118 puerta calle Apert. ext. Euro-Design 60 Bco-Bco/Nog Pres. 6,5 m.;Hoja;Euro-Design 60;Nog;Nogal;6.5;0.0;0.0
500964.048;Hoja T118 puerta calle Apert. ext. Euro-Design 60 Bco-Nog/Bco Pres. 6,5 m.;Hoja;Euro-Design 60;Bco;Blanco;6.5;0.0;0.0
500964.059;Hoja T118 puerta calle Apert. ext. Euro-Design 60 Mar-Win/Win Pres. 6,5 m.;Hoja;Euro-Design 60;Win;Winchester;6.5;0.0;0.0
500964.044;Hoja T118 puerta calle Apert. ext. Euro-Design 60 Bco-Bco/Win Pres. 6,5 m.;Hoja;Euro-Design 60;Win;Winchester;6.5;0.0;0.0
500964.045;Hoja T118 puerta calle Apert. ext. Euro-Design 60 Bco-Win/Bco Pres. 6,5 m.;Hoja;Euro-Design 60;Bco;Blanco;6.5;0.0;0.0
